unit,geo,year,value
P_MHAB,EA19,1986 ,
P_MHAB,EE,1986 ,
P_MHAB,EL,1986 ,1.43
P_MHAB,ES,1986 ,3.76
P_MHAB,EU28,1986 ,48.27
P_MHAB,FI,1986 ,43.37
P_MHAB,FR,1986 ,68.97
P_MHAB,HR,1986 ,
P_MHAB,HU,1986 ,8.63
P_MHAB,IE,1986 ,13.67
P_MHAB,IL,1986 ,35.74
P_MHAB,IN,1986 ,0.02
P_MHAB,IS,1986 ,13.75
P_MHAB,IT,1986 ,28.91
P_MHAB,JP,1986 ,61.56
P_MHAB,KR,1986 ,0.36
P_MHAB,LI,1986 ,938.84
P_MHAB,LT,1986 ,
P_MHAB,LU,1986 ,70.34
P_MHAB,LV,1986 ,
P_MHAB,MT,1986 ,
P_MHAB,MX,1986 ,0.13
P_MHAB,NL,1986 ,86.62
P_MHAB,NO,1986 ,29.29
P_MHAB,NZ,1986 ,11.49
P_MHAB,PL,1986 ,0.79
P_MHAB,PT,1986 ,0.63
P_MHAB,RO,1986 ,
P_MHAB,RU,1986 ,
P_MHAB,SE,1986 ,104.28
P_MHAB,SI,1986 ,
P_MHAB,SK,1986 ,
P_MHAB,TR,1986 ,0.06
P_MHAB,UK,1986 ,62.11
P_MHAB,US,1986 ,50.67
P_MHAB,ZA,1986 ,2.77
GDP_BEUR,AT,1985 ,6.33
GDP_BEUR,AU,1985 ,3.43
GDP_BEUR,BE,1985 ,3.59
GDP_BEUR,BG,1985 ,
GDP_BEUR,BR,1985 ,
GDP_BEUR,CA,1985 ,1.51
GDP_BEUR,CH,1985 ,11.05
GDP_BEUR,CY,1985 ,
GDP_BEUR,CZ,1985 ,
GDP_BEUR,DE,1985 ,16.7
GDP_BEUR,DK,1985 ,2.88
GDP_BEUR,EA18,1985 ,
GDP_BEUR,EE,1985 ,
GDP_BEUR,EL,1985 ,
GDP_BEUR,ES,1985 ,0.55
GDP_BEUR,EU28,1985 ,
GDP_BEUR,FI,1985 ,2.45
GDP_BEUR,FR,1985 ,5.09
GDP_BEUR,HR,1985 ,
GDP_BEUR,HU,1985 ,
GDP_BEUR,IE,1985 ,2.38
GDP_BEUR,IL,1985 ,
GDP_BEUR,IN,1985 ,
GDP_BEUR,IS,1985 ,0.99
GDP_BEUR,IT,1985 ,4.23
GDP_BEUR,JP,1985 ,3.68
GDP_BEUR,KR,1985 ,0.25
GDP_BEUR,LI,1985 ,
GDP_BEUR,LT,1985 ,
GDP_BEUR,LU,1985 ,5.92
GDP_BEUR,LV,1985 ,
GDP_BEUR,MT,1985 ,
GDP_BEUR,MX,1985 ,0.01
GDP_BEUR,NL,1985 ,6.55
GDP_BEUR,NO,1985 ,1.46
GDP_BEUR,NZ,1985 ,2.34
GDP_BEUR,PL,1985 ,
GDP_BEUR,PT,1985 ,0.28
GDP_BEUR,RO,1985 ,
GDP_BEUR,RU,1985 ,
GDP_BEUR,SE,1985 ,6.75
GDP_BEUR,SI,1985 ,
GDP_BEUR,SK,1985 ,
GDP_BEUR,TR,1985 ,0.03
GDP_BEUR,UK,1985 ,5.23
GDP_BEUR,US,1985 ,2.04
GDP_BEUR,ZA,1985 ,1.58
MIO_PPS,AT,1985 ,
MIO_PPS,BE,1985 ,
MIO_PPS,BG,1985 ,
MIO_PPS,CH,1985 ,
MIO_PPS,CY,1985 ,
MIO_PPS,CZ,1985 ,
MIO_PPS,DE,1985 ,
MIO_PPS,DK,1985 ,
MIO_PPS,EA18,1985 ,
MIO_PPS,EE,1985 ,
MIO_PPS,EL,1985 ,
MIO_PPS,ES,1985 ,
MIO_PPS,EU28,1985 ,
MIO_PPS,FI,1985 ,
MIO_PPS,FR,1985 ,
MIO_PPS,HR,1985 ,
MIO_PPS,HU,1985 ,
MIO_PPS,IE,1985 ,
MIO_PPS,IS,1985 ,
MIO_PPS,IT,1985 ,
MIO_PPS,JP,1985 ,
MIO_PPS,LT,1985 ,
MIO_PPS,LU,1985 ,
MIO_PPS,LV,1985 ,
MIO_PPS,MT,1985 ,
MIO_PPS,NL,1985 ,
MIO_PPS,NO,1985 ,
MIO_PPS,PL,1985 ,
MIO_PPS,PT,1985 ,
MIO_PPS,RO,1985 ,
MIO_PPS,SE,1985 ,
MIO_PPS,SI,1985 ,
MIO_PPS,SK,1985 ,
MIO_PPS,TR,1985 ,
MIO_PPS,UK,1985 ,
MIO_PPS,US,1985 ,0.0
NR,AT,1985 ,575.08
NR,AU,1985 ,475.67
NR,BE,1985 ,392.86
NR,BG,1985 ,20.35
NR,BR,1985 ,31.42
NR,CA,1985 ,419.34
NR,CH,1985 ,1490.98
NR,CN_X_HK,1985 ,49.5
NR,CY,1985 ,
NR,CZ,1985 ,
NR,DE,1985 ,9297.57
NR,DK,1985 ,232.81
NR,EA18,1985 ,16920.0
NR,EA19,1985 ,16920.0
NR,EE,1985 ,
NR,EL,1985 ,6.83
NR,ES,1985 ,124.83
NR,EU27_2020,1985 ,18271.5
NR,EU28,1985 ,21481.82
NR,FI,1985 ,177.63
NR,FR,1985 ,3657.84
NR,HK,1985 ,17.42
NR,HR,1985 ,
NR,HU,1985 ,113.48
NR,IE,1985 ,38.75
NR,IL,1985 ,110.98
NR,IN,1985 ,12.99
NR,IS,1985 ,3.83
NR,IT,1985 ,1456.21
NR,JP,1985 ,6637.76
NR,KR,1985 ,19.01
NR,LI,1985 ,17.15
NR,LT,1985 ,
NR,LU,1985 ,31.05
NR,LV,1985 ,
NR,MT,1985 ,
NR,MX,1985 ,1.29
NR,NL,1985 ,1154.65
NR,NO,1985 ,123.48
NR,NZ,1985 ,42.58
NR,PL,1985 ,19.33
NR,PT,1985 ,5.7
NR,RO,1985 ,1.0
NR,RU,1985 ,
NR,SE,1985 ,964.48
NR,SG,1985 ,5.33
NR,SI,1985 ,
NR,SK,1985 ,
NR,TR,1985 ,2.0
NR,TW,1985 ,40.67
NR,UK,1985 ,3210.37
NR,US,1985 ,11629.43
NR,WORLD,1985 ,42920.84
NR,ZA,1985 ,71.33
PPS_HAB,AT,1985 ,
PPS_HAB,BE,1985 ,
PPS_HAB,BG,1985 ,
PPS_HAB,CH,1985 ,
PPS_HAB,CY,1985 ,
PPS_HAB,CZ,1985 ,
PPS_HAB,DE,1985 ,
PPS_HAB,DK,1985 ,
PPS_HAB,EA18,1985 ,
PPS_HAB,EE,1985 ,
PPS_HAB,EL,1985 ,
PPS_HAB,ES,1985 ,
PPS_HAB,EU28,1985 ,
PPS_HAB,FI,1985 ,
PPS_HAB,FR,1985 ,
PPS_HAB,HR,1985 ,
PPS_HAB,HU,1985 ,
PPS_HAB,IE,1985 ,
PPS_HAB,IS,1985 ,
PPS_HAB,IT,1985 ,
PPS_HAB,JP,1985 ,
PPS_HAB,LT,1985 ,
PPS_HAB,LU,1985 ,
PPS_HAB,LV,1985 ,
PPS_HAB,MT,1985 ,
PPS_HAB,NL,1985 ,
PPS_HAB,NO,1985 ,
PPS_HAB,PL,1985 ,
PPS_HAB,PT,1985 ,
PPS_HAB,RO,1985 ,
PPS_HAB,SE,1985 ,
PPS_HAB,SI,1985 ,
PPS_HAB,SK,1985 ,
PPS_HAB,TR,1985 ,
PPS_HAB,UK,1985 ,
PPS_HAB,US,1985 ,740.73
P_BERD,AT,1985 ,956.08
P_BERD,BE,1985 ,309.11
P_BERD,BG,1985 ,
P_BERD,CH,1985 ,
P_BERD,CN_X_HK,1985 ,
P_BERD,CY,1985 ,
P_BERD,CZ,1985 ,
P_BERD,DE,1985 ,571.62
P_BERD,DK,1985 ,439.26
P_BERD,EA19,1985 ,
P_BERD,EE,1985 ,
P_BERD,EL,1985 ,
P_BERD,ES,1985 ,187.88
P_BERD,EU28,1985 ,
P_BERD,FI,1985 ,270.51
P_BERD,FR,1985 ,399.62
P_BERD,HR,1985 ,
P_BERD,HU,1985 ,
P_BERD,IE,1985 ,365.48
P_BERD,IS,1985 ,880.66
P_BERD,IT,1985 ,405.41
P_BERD,JP,1985 ,201.77
P_BERD,KR,1985 ,
P_BERD,LT,1985 ,
P_BERD,LU,1985 ,
P_BERD,LV,1985 ,
P_BERD,MT,1985 ,
P_BERD,NL,1985 ,589.99
P_BERD,NO,1985 ,158.23
P_BERD,PL,1985 ,
P_BERD,PT,1985 ,173.37
P_BERD,RO,1985 ,
P_BERD,RU,1985 ,
P_BERD,SE,1985 ,369.89
P_BERD,SI,1985 ,
P_BERD,SK,1985 ,
P_BERD,TR,1985 ,
P_BERD,UK,1985 ,369.17
P_BERD,US,1985 ,107.73
P_GERD,AT,1985 ,523.55
P_GERD,BE,1985 ,221.03
P_GERD,BG,1985 ,
P_GERD,CH,1985 ,
P_GERD,CN_X_HK,1985 ,
P_GERD,CY,1985 ,
P_GERD,CZ,1985 ,
P_GERD,DE,1985 ,412.94
P_GERD,DK,1985 ,242.7
P_GERD,EA19,1985 ,
P_GERD,EE,1985 ,
P_GERD,EL,1985 ,
P_GERD,ES,1985 ,103.77
P_GERD,EU28,1985 ,
P_GERD,FI,1985 ,158.87
P_GERD,FR,1985 ,234.67
P_GERD,HR,1985 ,
P_GERD,HU,1985 ,
P_GERD,IE,1985 ,187.62
P_GERD,IS,1985 ,135.36
P_GERD,IT,1985 ,230.87
P_GERD,JP,1985 ,134.81
P_GERD,KR,1985 ,
P_GERD,LT,1985 ,
P_GERD,LU,1985 ,
P_GERD,LV,1985 ,
P_GERD,MT,1985 ,
P_GERD,NL,1985 ,331.42
P_GERD,NO,1985 ,99.14
P_GERD,PL,1985 ,
P_GERD,PT,1985 ,47.63
P_GERD,RO,1985 ,
P_GERD,RU,1985 ,
P_GERD,SE,1985 ,251.68
P_GERD,SI,1985 ,
P_GERD,SK,1985 ,
P_GERD,TR,1985 ,
P_GERD,UK,1985 ,237.58
P_GERD,US,1985 ,77.02
P_MACT,AT,1985 ,
P_MACT,BE,1985 ,
P_MACT,BG,1985 ,
P_MACT,CY,1985 ,
P_MACT,CZ,1985 ,
P_MACT,DE,1985 ,
P_MACT,DK,1985 ,
P_MACT,EA18,1985 ,
P_MACT,EA19,1985 ,
P_MACT,EE,1985 ,
P_MACT,EL,1985 ,
P_MACT,ES,1985 ,
P_MACT,EU28,1985 ,
P_MACT,FI,1985 ,
P_MACT,FR,1985 ,
P_MACT,HR,1985 ,
P_MACT,HU,1985 ,
P_MACT,IE,1985 ,
P_MACT,IS,1985 ,
P_MACT,IT,1985 ,
P_MACT,LT,1985 ,
P_MACT,LU,1985 ,
P_MACT,LV,1985 ,
P_MACT,MT,1985 ,
P_MACT,NL,1985 ,
P_MACT,NO,1985 ,
P_MACT,PL,1985 ,
P_MACT,PT,1985 ,
P_MACT,RO,1985 ,
P_MACT,SE,1985 ,
P_MACT,SI,1985 ,
P_MACT,SK,1985 ,
P_MACT,TR,1985 ,
P_MACT,UK,1985 ,
P_MHAB,AT,1985 ,76.04
P_MHAB,AU,1985 ,30.13
P_MHAB,BE,1985 ,39.85
P_MHAB,BG,1985 ,2.27
P_MHAB,BR,1985 ,0.24
P_MHAB,CA,1985 ,16.23
P_MHAB,CH,1985 ,230.95
P_MHAB,CY,1985 ,
P_MHAB,CZ,1985 ,
P_MHAB,DE,1985 ,152.3
P_MHAB,DK,1985 ,45.55
P_MHAB,EA18,1985 ,56.31
P_MHAB,EA19,1985 ,
P_MHAB,EE,1985 ,
P_MHAB,EL,1985 ,0.69
P_MHAB,ES,1985 ,3.25
P_MHAB,EU28,1985 ,45.87
P_MHAB,FI,1985 ,36.3
P_MHAB,FR,1985 ,66.16
P_MHAB,HR,1985 ,
P_MHAB,HU,1985 ,10.65
P_MHAB,IE,1985 ,10.94
P_MHAB,IL,1985 ,26.22
P_MHAB,IN,1985 ,0.02
P_MHAB,IS,1985 ,15.92
P_MHAB,IT,1985 ,25.73
P_MHAB,JP,1985 ,54.84
P_MHAB,KR,1985 ,0.47
P_MHAB,LI,1985 ,642.8
P_MHAB,LT,1985 ,
P_MHAB,LU,1985 ,84.79
P_MHAB,LV,1985 ,
P_MHAB,MT,1985 ,
P_MHAB,MX,1985 ,0.02
P_MHAB,NL,1985 ,79.89
P_MHAB,NO,1985 ,29.78
P_MHAB,NZ,1985 ,12.91
P_MHAB,PL,1985 ,0.52
P_MHAB,PT,1985 ,0.57
P_MHAB,RO,1985 ,0.04
P_MHAB,RU,1985 ,
P_MHAB,SE,1985 ,115.61
P_MHAB,SI,1985 ,
P_MHAB,SK,1985 ,
P_MHAB,TR,1985 ,0.04
P_MHAB,UK,1985 ,56.84
P_MHAB,US,1985 ,48.88
P_MHAB,ZA,1985 ,2.16
GDP_BEUR,AT,1984 ,5.95
GDP_BEUR,AU,1984 ,2.59
GDP_BEUR,BE,1984 ,4.04
GDP_BEUR,BG,1984 ,
GDP_BEUR,BR,1984 ,
GDP_BEUR,CA,1984 ,1.37
GDP_BEUR,CH,1984 ,11.69
GDP_BEUR,CY,1984 ,
GDP_BEUR,CZ,1984 ,
GDP_BEUR,DE,1984 ,15.1
GDP_BEUR,DK,1984 ,2.99
GDP_BEUR,EA18,1984 ,
GDP_BEUR,EE,1984 ,
GDP_BEUR,EL,1984 ,
GDP_BEUR,ES,1984 ,0.39
GDP_BEUR,EU28,1984 ,
GDP_BEUR,FI,1984 ,2.46
GDP_BEUR,FR,1984 ,4.93
GDP_BEUR,HR,1984 ,
GDP_BEUR,HU,1984 ,
GDP_BEUR,IE,1984 ,2.3
GDP_BEUR,IL,1984 ,
GDP_BEUR,IN,1984 ,
GDP_BEUR,IS,1984 ,0.7
GDP_BEUR,IT,1984 ,3.55
GDP_BEUR,JP,1984 ,3.93
GDP_BEUR,KR,1984 ,0.22
GDP_BEUR,LI,1984 ,
GDP_BEUR,LT,1984 ,
GDP_BEUR,LU,1984 ,6.82
GDP_BEUR,LV,1984 ,
GDP_BEUR,MT,1984 ,
GDP_BEUR,MX,1984 ,0.02
GDP_BEUR,NL,1984 ,6.5
GDP_BEUR,NO,1984 ,1.52
GDP_BEUR,NZ,1984 ,1.83
GDP_BEUR,PL,1984 ,
GDP_BEUR,PT,1984 ,0.22
GDP_BEUR,RO,1984 ,
GDP_BEUR,RU,1984 ,
GDP_BEUR,SE,1984 ,6.88
GDP_BEUR,SI,1984 ,
GDP_BEUR,SK,1984 ,
GDP_BEUR,TR,1984 ,0.04
GDP_BEUR,UK,1984 ,5.24
GDP_BEUR,US,1984 ,2.08
GDP_BEUR,ZA,1984 ,1.2
MIO_PPS,AT,1984 ,
MIO_PPS,BE,1984 ,
MIO_PPS,BG,1984 ,
MIO_PPS,CH,1984 ,
MIO_PPS,CY,1984 ,
MIO_PPS,CZ,1984 ,
MIO_PPS,DE,1984 ,
MIO_PPS,DK,1984 ,
MIO_PPS,EA18,1984 ,
MIO_PPS,EE,1984 ,
MIO_PPS,EL,1984 ,
MIO_PPS,ES,1984 ,
MIO_PPS,EU28,1984 ,
MIO_PPS,FI,1984 ,
MIO_PPS,FR,1984 ,
MIO_PPS,HR,1984 ,
MIO_PPS,HU,1984 ,
MIO_PPS,IE,1984 ,
MIO_PPS,IS,1984 ,
MIO_PPS,IT,1984 ,
MIO_PPS,JP,1984 ,
MIO_PPS,LT,1984 ,
MIO_PPS,LU,1984 ,
MIO_PPS,LV,1984 ,
MIO_PPS,MT,1984 ,
MIO_PPS,NL,1984 ,
MIO_PPS,NO,1984 ,
MIO_PPS,PL,1984 ,
MIO_PPS,PT,1984 ,
MIO_PPS,RO,1984 ,
MIO_PPS,SE,1984 ,
MIO_PPS,SI,1984 ,
MIO_PPS,SK,1984 ,
MIO_PPS,TR,1984 ,
MIO_PPS,UK,1984 ,
MIO_PPS,US,1984 ,0.0
NR,AT,1984 ,509.51
NR,AU,1984 ,420.72
NR,BE,1984 ,410.87
NR,BG,1984 ,19.33
NR,BR,1984 ,16.94
NR,CA,1984 ,383.39
NR,CH,1984 ,1493.57
NR,CN_X_HK,1984 ,4.97
NR,CY,1984 ,
NR,CZ,1984 ,
NR,DE,1984 ,8605.35
NR,DK,1984 ,219.05
NR,EA18,1984 ,15448.3
NR,EA19,1984 ,15448.3
NR,EE,1984 ,
NR,EL,1984 ,13.58
NR,ES,1984 ,81.7
NR,EU27_2020,1984 ,16736.2
NR,EU28,1984 ,19662.94
NR,FI,1984 ,162.98
NR,FR,1984 ,3274.15
NR,HK,1984 ,10.5
NR,HR,1984 ,
NR,HU,1984 ,120.55
NR,IE,1984 ,36.5
NR,IL,1984 ,99.03
NR,IN,1984 ,12.78
NR,IS,1984 ,2.5
NR,IT,1984 ,1223.01
NR,JP,1984 ,6371.86
NR,KR,1984 ,17.0
NR,LI,1984 ,12.42
NR,LT,1984 ,
NR,LU,1984 ,24.97
NR,LV,1984 ,
NR,MT,1984 ,
NR,MX,1984 ,2.83
NR,NL,1984 ,1101.26
NR,NO,1984 ,117.9
NR,NZ,1984 ,34.25
NR,PL,1984 ,20.83
NR,PT,1984 ,4.42
NR,RO,1984 ,2.0
NR,RU,1984 ,
NR,SE,1984 ,906.17
NR,SG,1984 ,8.0
NR,SI,1984 ,
NR,SK,1984 ,
NR,TR,1984 ,3.25
NR,TW,1984 ,19.5
NR,UK,1984 ,2926.71
NR,US,1984 ,10654.7
NR,WORLD,1984 ,39607.57
NR,ZA,1984 ,73.33
PPS_HAB,AT,1984 ,
PPS_HAB,BE,1984 ,
PPS_HAB,BG,1984 ,
PPS_HAB,CH,1984 ,
PPS_HAB,CY,1984 ,
PPS_HAB,CZ,1984 ,
PPS_HAB,DE,1984 ,
PPS_HAB,DK,1984 ,
PPS_HAB,EA18,1984 ,
PPS_HAB,EE,1984 ,
PPS_HAB,EL,1984 ,
PPS_HAB,ES,1984 ,
PPS_HAB,EU28,1984 ,
PPS_HAB,FI,1984 ,
PPS_HAB,FR,1984 ,
PPS_HAB,HR,1984 ,
PPS_HAB,HU,1984 ,
PPS_HAB,IE,1984 ,
PPS_HAB,IS,1984 ,
PPS_HAB,IT,1984 ,
PPS_HAB,JP,1984 ,
PPS_HAB,LT,1984 ,
PPS_HAB,LU,1984 ,
PPS_HAB,LV,1984 ,
PPS_HAB,MT,1984 ,
PPS_HAB,NL,1984 ,
PPS_HAB,NO,1984 ,
PPS_HAB,PL,1984 ,
PPS_HAB,PT,1984 ,
PPS_HAB,RO,1984 ,
PPS_HAB,SE,1984 ,
PPS_HAB,SI,1984 ,
PPS_HAB,SK,1984 ,
PPS_HAB,TR,1984 ,
PPS_HAB,UK,1984 ,
PPS_HAB,US,1984 ,734.81
P_BERD,AT,1984 ,921.22
P_BERD,BE,1984 ,361.86
P_BERD,BG,1984 ,
P_BERD,CH,1984 ,
P_BERD,CN_X_HK,1984 ,
P_BERD,CY,1984 ,
P_BERD,CZ,1984 ,
P_BERD,DE,1984 ,608.6
P_BERD,DK,1984 ,475.74
P_BERD,EA19,1984 ,
P_BERD,EE,1984 ,
P_BERD,EL,1984 ,
P_BERD,ES,1984 ,158.09
P_BERD,EU28,1984 ,
P_BERD,FI,1984 ,291.85
P_BERD,FR,1984 ,409.22
P_BERD,HR,1984 ,
P_BERD,HU,1984 ,
P_BERD,IE,1984 ,427.79
P_BERD,IS,1984 ,
P_BERD,IT,1984 ,409.22
P_BERD,JP,1984 ,232.08
P_BERD,KR,1984 ,
P_BERD,LT,1984 ,
P_BERD,LU,1984 ,
P_BERD,LV,1984 ,
P_BERD,MT,1984 ,
P_BERD,NL,1984 ,658.16
P_BERD,NO,1984 ,186.74
P_BERD,PL,1984 ,
P_BERD,PT,1984 ,152.71
P_BERD,RO,1984 ,
P_BERD,RU,1984 ,
P_BERD,SE,1984 ,
P_BERD,SI,1984 ,
P_BERD,SK,1984 ,
P_BERD,TR,1984 ,
P_BERD,UK,1984 ,
P_BERD,US,1984 ,115.06
P_GERD,AT,1984 ,493.25
P_GERD,BE,1984 ,257.02
P_GERD,BG,1984 ,
P_GERD,CH,1984 ,
P_GERD,CN_X_HK,1984 ,
P_GERD,CY,1984 ,
P_GERD,CZ,1984 ,
P_GERD,DE,1984 ,430.45
P_GERD,DK,1984 ,258.77
P_GERD,EA19,1984 ,
P_GERD,EE,1984 ,
P_GERD,EL,1984 ,
P_GERD,ES,1984 ,81.94
P_GERD,EU28,1984 ,
P_GERD,FI,1984 ,169.21
P_GERD,FR,1984 ,233.89
P_GERD,HR,1984 ,
P_GERD,HU,1984 ,
P_GERD,IE,1984 ,210.82
P_GERD,IS,1984 ,96.1
P_GERD,IT,1984 ,230.7
P_GERD,JP,1984 ,151.02
P_GERD,KR,1984 ,
P_GERD,LT,1984 ,
P_GERD,LU,1984 ,
P_GERD,LV,1984 ,
P_GERD,MT,1984 ,
P_GERD,NL,1984 ,353.89
P_GERD,NO,1984 ,110.83
P_GERD,PL,1984 ,
P_GERD,PT,1984 ,45.22
P_GERD,RO,1984 ,
P_GERD,RU,1984 ,
P_GERD,SE,1984 ,
P_GERD,SI,1984 ,
P_GERD,SK,1984 ,
P_GERD,TR,1984 ,
P_GERD,UK,1984 ,
P_GERD,US,1984 ,81.72
P_MACT,AT,1984 ,
P_MACT,BE,1984 ,
P_MACT,BG,1984 ,
P_MACT,CY,1984 ,
P_MACT,CZ,1984 ,
P_MACT,DE,1984 ,
P_MACT,DK,1984 ,
P_MACT,EA18,1984 ,
P_MACT,EA19,1984 ,
P_MACT,EE,1984 ,
P_MACT,EL,1984 ,
P_MACT,ES,1984 ,
P_MACT,EU28,1984 ,
P_MACT,FI,1984 ,
P_MACT,FR,1984 ,
P_MACT,HR,1984 ,
P_MACT,HU,1984 ,
P_MACT,IE,1984 ,
P_MACT,IS,1984 ,
P_MACT,IT,1984 ,
P_MACT,LT,1984 ,
P_MACT,LU,1984 ,
P_MACT,LV,1984 ,
P_MACT,MT,1984 ,
P_MACT,NL,1984 ,
P_MACT,NO,1984 ,
P_MACT,PL,1984 ,
P_MACT,PT,1984 ,
P_MACT,RO,1984 ,
P_MACT,SE,1984 ,
P_MACT,SI,1984 ,
P_MACT,SK,1984 ,
P_MACT,TR,1984 ,
P_MACT,UK,1984 ,
P_MHAB,AT,1984 ,67.4
P_MHAB,AU,1984 ,27.0
P_MHAB,BE,1984 ,41.7
P_MHAB,BG,1984 ,2.16
P_MHAB,BR,1984 ,0.13
P_MHAB,CA,1984 ,14.97
P_MHAB,CH,1984 ,232.36
P_MHAB,CY,1984 ,
P_MHAB,CZ,1984 ,
P_MHAB,DE,1984 ,140.37
P_MHAB,DK,1984 ,42.85
P_MHAB,EA18,1984 ,51.49
P_MHAB,EA19,1984 ,
P_MHAB,EE,1984 ,
P_MHAB,EL,1984 ,1.38
P_MHAB,ES,1984 ,2.14
P_MHAB,EU28,1984 ,42.08
P_MHAB,FI,1984 ,33.47
P_MHAB,FR,1984 ,59.5
P_MHAB,HR,1984 ,
P_MHAB,HU,1984 ,11.29
P_MHAB,IE,1984 ,10.36
P_MHAB,IL,1984 ,23.81
P_MHAB,IN,1984 ,0.02
P_MHAB,IS,1984 ,10.49
P_MHAB,IT,1984 ,21.62
P_MHAB,JP,1984 ,53.0
P_MHAB,KR,1984 ,0.42
P_MHAB,LI,1984 ,468.47
P_MHAB,LT,1984 ,
P_MHAB,LU,1984 ,68.26
P_MHAB,LV,1984 ,
P_MHAB,MT,1984 ,
P_MHAB,MX,1984 ,0.04
P_MHAB,NL,1984 ,76.51
P_MHAB,NO,1984 ,28.52
P_MHAB,NZ,1984 ,10.45
P_MHAB,PL,1984 ,0.57
P_MHAB,PT,1984 ,0.44
P_MHAB,RO,1984 ,0.09
P_MHAB,RU,1984 ,
P_MHAB,SE,1984 ,108.78
P_MHAB,SI,1984 ,
P_MHAB,SK,1984 ,
P_MHAB,TR,1984 ,0.07
P_MHAB,UK,1984 ,51.93
P_MHAB,US,1984 ,45.18
P_MHAB,ZA,1984 ,2.28
GDP_BEUR,AT,1983 ,4.93
GDP_BEUR,AU,1983 ,2.18
GDP_BEUR,BE,1983 ,3.49
GDP_BEUR,BG,1983 ,
GDP_BEUR,BR,1983 ,
GDP_BEUR,CA,1983 ,1.17
GDP_BEUR,CH,1983 ,11.56
GDP_BEUR,CY,1983 ,
GDP_BEUR,CZ,1983 ,
GDP_BEUR,DE,1983 ,11.49
GDP_BEUR,DK,1983 ,2.82
GDP_BEUR,EA18,1983 ,
GDP_BEUR,EE,1983 ,
GDP_BEUR,EL,1983 ,
GDP_BEUR,ES,1983 ,0.57
GDP_BEUR,EU28,1983 ,
GDP_BEUR,FI,1983 ,2.25
GDP_BEUR,FR,1983 ,5.05
GDP_BEUR,HR,1983 ,
GDP_BEUR,HU,1983 ,
GDP_BEUR,IE,1983 ,1.43
GDP_BEUR,IL,1983 ,
GDP_BEUR,IN,1983 ,
GDP_BEUR,IS,1983 ,0.43
GDP_BEUR,IT,1983 ,2.66
GDP_BEUR,JP,1983 ,3.9
GDP_BEUR,KR,1983 ,0.04
GDP_BEUR,LI,1983 ,
GDP_BEUR,LT,1983 ,
GDP_BEUR,LU,1983 ,6.91
GDP_BEUR,LV,1983 ,
GDP_BEUR,MT,1983 ,
GDP_BEUR,MX,1983 ,0.07
GDP_BEUR,NL,1983 ,6.34
GDP_BEUR,NO,1983 ,0.98
GDP_BEUR,NZ,1983 ,2.37
GDP_BEUR,PL,1983 ,
GDP_BEUR,PT,1983 ,0.08
GDP_BEUR,RO,1983 ,
GDP_BEUR,RU,1983 ,
GDP_BEUR,SE,1983 ,7.6
GDP_BEUR,SI,1983 ,
GDP_BEUR,SK,1983 ,
GDP_BEUR,TR,1983 ,0.03
GDP_BEUR,UK,1983 ,5.48
GDP_BEUR,US,1983 ,2.5
GDP_BEUR,ZA,1983 ,1.07
MIO_PPS,AT,1983 ,
MIO_PPS,BE,1983 ,
MIO_PPS,BG,1983 ,
MIO_PPS,CH,1983 ,
MIO_PPS,CY,1983 ,
MIO_PPS,CZ,1983 ,
MIO_PPS,DE,1983 ,
MIO_PPS,DK,1983 ,
MIO_PPS,EA18,1983 ,
MIO_PPS,EE,1983 ,
MIO_PPS,EL,1983 ,
MIO_PPS,ES,1983 ,
MIO_PPS,EU28,1983 ,
MIO_PPS,FI,1983 ,
MIO_PPS,FR,1983 ,
MIO_PPS,HR,1983 ,
MIO_PPS,HU,1983 ,
MIO_PPS,IE,1983 ,
MIO_PPS,IS,1983 ,
MIO_PPS,IT,1983 ,
MIO_PPS,JP,1983 ,
MIO_PPS,LT,1983 ,
MIO_PPS,LU,1983 ,
MIO_PPS,LV,1983 ,
MIO_PPS,MT,1983 ,
MIO_PPS,NL,1983 ,
MIO_PPS,NO,1983 ,
MIO_PPS,PL,1983 ,
MIO_PPS,PT,1983 ,
MIO_PPS,RO,1983 ,
MIO_PPS,SE,1983 ,
MIO_PPS,SI,1983 ,
MIO_PPS,SK,1983 ,
MIO_PPS,TR,1983 ,
MIO_PPS,UK,1983 ,
MIO_PPS,US,1983 ,0.0
NR,AT,1983 ,395.82
NR,AU,1983 ,372.34
NR,BE,1983 ,328.78
NR,BG,1983 ,16.0
NR,BR,1983 ,15.82
NR,CA,1983 ,355.68
NR,CH,1983 ,1367.52
NR,CN_X_HK,1983 ,5.0
NR,CY,1983 ,
NR,CZ,1983 ,
NR,DE,1983 ,7855.05
NR,DK,1983 ,187.57
NR,EA18,1983 ,14064.75
NR,EA19,1983 ,14064.75
NR,EE,1983 ,
NR,EL,1983 ,8.67
NR,ES,1983 ,103.67
NR,EU27_2020,1983 ,15275.6
NR,EU28,1983 ,18145.64
NR,FI,1983 ,127.08
NR,FR,1983 ,3129.67
NR,HK,1983 ,6.0
NR,HR,1983 ,
NR,HU,1983 ,123.22
NR,IE,1983 ,26.5
NR,IL,1983 ,97.33
NR,IN,1983 ,9.71
NR,IS,1983 ,1.33
NR,IT,1983 ,1044.92
NR,JP,1983 ,5261.88
NR,KR,1983 ,3.33
NR,LI,1983 ,11.83
